init_x,init_y,final_x,final_y,time_delay,true_h0,deflection_x,deflection_y,deflection_mag,final_r,final_theta,init_r,predicted_time_delay,residual_time_delay
-0.604748,-0.006276,-0.275467,-0.013018,290.230681,70.0,0.32928099999999993,-0.006742,0.32935001370122935,0.2757744303103535,-3.0943698578263343,0.604780564899369,270.24695327310576,19.983727726894244
0.515295,0.564561,0.586064,0.268172,186.966033,70.0,0.07076900000000008,-0.29638899999999996,0.3047206764924231,0.6445054178825808,0.4291407256078158,0.7643677516392223,182.5033245678257,4.46270843217431
0.572843,-0.222829,-0.176283,-0.00048,269.931142,70.0,-0.749126,0.222349,0.781427438523245,0.17628365349345354,-3.138869765882297,0.6146558922600515,266.3336828600302,3.5974591399698284
0.905926,-0.093636,0.02166,-0.030449,243.233105,70.0,-0.884266,0.063187,0.8865207023668427,0.03736706037407813,-0.9524911955262623,0.910752226443614,227.36092173893203,15.87218326106796
0.25253,0.276606,0.040627,0.00561,346.671638,70.0,-0.21190299999999998,-0.270996,0.3440083042965678,0.041012500886924715,0.13721776227627352,0.37454276142518095,346.43551078392926,0.23612721607071308
0.923047,-0.341174,-0.41224,0.083691,168.252759,70.0,-1.335287,0.424865,1.4012500278658337,0.42064949908564014,2.941299518708641,0.9840810243496213,192.51784497554198,-24.26508597554198
-0.103147,0.404385,0.042199,-0.000224,338.007129,70.0,0.145346,-0.404609,0.4299231356847407,0.0421995945122699,-0.005308132803327095,0.4173326393106583,327.8319029246066,10.175226075393425
0.504083,0.118518,0.079571,0.012679,301.507966,70.0,-0.42451199999999994,-0.105839,0.4375069508762117,0.08057481667369776,0.1580135927769068,0.5178283375917158,305.16445141785454,-3.656485417854526
-0.065218,-0.121294,-0.016097,1.8e-05,332.69339,70.0,0.049121,0.121312,0.13087961638467618,0.01609701006398393,3.140474433269392,0.13771572880393873,336.92088577847545,-4.227495778475429
-0.580772,0.960955,0.296991,0.129154,134.458714,70.0,0.877763,-0.831801,1.2092811037016993,0.32385862625071454,0.41020515069760305,1.1228226164488315,138.51425485691846,-4.055540856918469
0.766326,-0.364132,-0.529993,-0.198584,196.855391,70.0,-1.296319,0.165548,1.3068470033117878,0.5659754280046088,-2.7830922649846057,0.8484383605778324,200.42081617936543,-3.565425179365434
0.025371,0.403943,-0.000895,0.00027,320.652588,70.0,-0.026266,-0.403673,0.40452662914201337,0.0009348395584270062,2.8485989750760723,0.40473897130125736,325.3698951836887,-4.7173071836887175
-0.924738,-0.076138,0.468268,-0.032826,204.425708,70.0,1.393006,0.043311999999999996,1.393679175915318,0.4694171557367711,-0.06998639141612154,0.9278671045403,205.2341637017789,-0.8084557017789109
0.340533,-0.661116,0.181262,0.082364,270.795477,70.0,-0.15927099999999997,0.74348,0.7603484476481819,0.19909731575287498,0.42650029532833345,0.7436646351313204,249.26783059613774,21.527646403862263
0.626407,0.025455,-0.204965,-0.025467,300.025188,70.0,-0.831372,-0.050921999999999995,0.8329300405604303,0.20654108384047953,-3.017975714154466,0.6269239879554778,281.5713158192771,18.453872180722897
-0.171564,0.531157,-0.004371,-0.089163,259.592628,70.0,0.16719299999999998,-0.62032,0.6424565367781699,0.08927007454908953,-1.6197796893877152,0.5581773595775809,269.20112444656525,-9.608496446565255
-0.840235,0.168345,-0.340576,0.128089,209.209436,70.0,0.49965899999999996,-0.040255999999999986,0.5012780284602547,0.3638664641004994,2.781862150877056,0.8569334246311087,219.54989346688336,-10.34045746688335
-0.6307,-0.174171,-0.004381,-0.019933,262.614947,70.0,0.6263190000000001,0.154238,0.6450308910470878,0.02040876404881001,-1.7871427730048681,0.6543072880848876,267.1429079276048,-4.527960927604852
0.710142,-0.646717,0.583295,-0.39264,156.887888,70.0,-0.12684700000000004,0.254077,0.2839811320105616,0.7031352833025805,-0.5924717109109289,0.9604918210234796,158.72315408880735,-1.8352660888073444
0.628576,0.483141,-0.458049,0.224051,183.772582,70.0,-1.086625,-0.25909,1.1170861733657793,0.5099095380574872,2.6866691215692096,0.792800740197056,184.2459639170838,-0.47338191708379895
0.148473,-0.617987,0.025485,-0.065161,266.984427,70.0,-0.12298799999999999,0.5528259999999999,0.5663414468498663,0.06996742917958326,-1.197978737187066,0.635572312092023,270.52320307346565,-3.5387760734656695
-0.509594,-0.750877,-0.351208,-0.217302,157.438685,70.0,0.15838599999999997,0.533575,0.5565863864855123,0.4129978431759662,-2.5875167193371214,0.907470282689742,163.18243696631845,-5.743751966318456
0.012401,0.420166,-0.026877,0.041416,312.805223,70.0,-0.039278,-0.37875,0.38078120198350124,0.049372646121106374,2.146434530857687,0.42034896497672025,309.5568434338359,3.2483795661640897
-0.275164,-0.689259,0.054111,-0.003694,263.607031,70.0,0.32927500000000004,0.685565,0.7605401993648988,0.05423694273279054,-0.06816132568484108,0.7421544286582139,278.97480322043157,-15.367772220431561
-0.368562,-0.420259,-0.079696,0.055809,292.330977,70.0,0.288866,0.476068,0.5568521406800911,0.09729386875338035,2.5306831292682226,0.5589772579676207,282.67547078691126,9.655506213088756
0.706306,0.887323,-0.697406,0.824795,135.317327,70.0,-1.403712,-0.06252800000000003,1.405103956911374,1.0801212528512714,2.272701672477052,1.1341121073178788,134.14142092844995,1.1759060715500596
-0.763115,0.332114,-0.282613,-0.023755,211.17448,70.0,0.480502,-0.355869,0.5979338735721534,0.28360960455175,-3.0577349004576106,0.8322524930698616,211.6905818042364,-0.5161018042363992
-0.161183,0.992104,0.078451,-0.187687,176.073689,70.0,0.239634,-1.179791,1.2038817457030404,0.20342312889639663,-1.1748794744923088,1.005112086438622,178.21880251879128,-2.145113518791277
0.293438,-0.195528,0.10198,0.00697,346.931154,70.0,-0.19145799999999996,0.202498,0.2786783195155303,0.10221791085714871,0.06824060978169239,0.35261460353763,349.19663069605406,-2.2654766960540655
-0.237738,0.339361,-0.097815,0.069513,299.238508,70.0,0.13992300000000002,-0.26984800000000003,0.3039677434087374,0.11999929747294356,2.523749510138942,0.4143491824114053,294.9355989063412,4.302909093658798
-0.352887,-0.971584,0.507531,0.327837,159.956646,70.0,0.8604179999999999,1.299421,1.5584652931538128,0.6042059371853276,0.5735191661092381,1.033685011899176,153.28401618125548,6.672629818744525
0.586387,-0.595494,0.593012,-0.355054,172.638186,70.0,0.006624999999999992,0.24044,0.2405312541542159,0.6911776725705192,-0.5394850607027709,0.835740879582302,167.90156143985672,4.7366245601432695
-0.459551,0.330228,0.191011,0.038344,262.911868,70.0,0.650562,-0.29188400000000003,0.7130408019882172,0.1948216221495961,0.19810927093637845,0.5658954440397979,276.61002896589486,-13.698160965894829
0.15038,-0.567518,-0.014837,-0.026197,260.505012,70.0,-0.165217,0.5413209999999999,0.5659726867349695,0.03010679953100296,-2.086115114605276,0.5871037597597207,275.2472798348178,-14.742267834817767
-0.274968,0.608523,0.071797,-0.029559,281.24266,70.0,0.346765,-0.638082,0.7262193910582394,0.0776436970397469,-0.3905538023505068,0.6677631635190728,286.81187437163373,-5.569214371633734
-0.553848,-0.516856,0.382214,-0.152317,190.254831,70.0,0.936062,0.36453899999999995,1.0045400690689246,0.4114462422783808,-0.37922326418763236,0.7575537814835327,192.2439436386933,-1.9891126386933138
-0.804906,-0.047383,-0.167067,0.043816,255.427608,70.0,0.637839,0.091199,0.6443258861181972,0.17271718022536148,2.8851032164976016,0.8062994589636038,252.3960230550945,3.0315849449054895
-0.36869,-0.572041,-0.367691,-0.226842,211.019905,70.0,0.0009990000000000276,0.34519900000000003,0.3452004455414275,0.432034679678611,-2.588812832099734,0.6805609611056163,200.22958111860282,10.790323881397171
-0.293166,0.760039,0.097429,-0.061356,268.669101,70.0,0.39059499999999997,-0.821395,0.9095351560275171,0.11513891078605877,-0.5620083972306759,0.8146199022102271,242.9175914262897,25.751509573710308
-0.030386,-0.69214,0.112764,-0.059246,250.335069,70.0,0.14315,0.632894,0.6488811429961576,0.1273805644986707,-0.48375909287123137,0.6928066747628807,249.04477559158698,1.2902934084130209
-0.799872,0.545322,0.455308,0.214082,161.39193,70.0,1.25518,-0.33124,1.2981512893341822,0.5031267013268129,0.43951781449170746,0.9680760817559744,167.8950652484069,-6.503135248406892
-0.771818,0.050651,0.412105,-0.086613,232.788081,70.0,1.183923,-0.137264,1.1918536301178095,0.4211084691549198,-0.20715708158491697,0.7734782149000706,225.89938874269515,6.888692257304854
-0.702548,0.278176,0.019841,-0.000767,229.993844,70.0,0.722389,-0.278943,0.7743739823689842,0.019855819549945555,-0.03863808662847651,0.755616026352009,240.38563872517793,-10.391794725177931
-0.690223,-0.583844,-0.615302,-0.456173,164.992213,70.0,0.07492100000000002,0.12767100000000003,0.14803053901813643,0.7659571509771288,-2.5036307863738956,0.9040362858121349,162.57962634520337,2.412586654796627
-0.669682,0.662567,-0.710636,0.542923,157.000019,70.0,-0.040954000000000046,-0.11964399999999997,0.12645915092234328,0.894297997551711,2.489194169420707,0.9420557364683897,155.43058002724771,1.5694389727522946
-0.230706,0.51857,0.079918,0.007826,322.392083,70.0,0.310624,-0.510744,0.5977848299446884,0.0803002677455063,0.09761414773258652,0.5675738747828338,305.1676702138637,17.224412786136327
-0.388937,-0.866537,0.943828,0.914008,118.50063,70.0,1.332765,1.780545,2.2240960056279047,1.3138576474062935,0.7693486092228984,0.9498201736844717,122.38726207784867,-3.886632077848674
0.120248,-0.985294,0.005068,-0.410367,106.972554,70.0,-0.11517999999999999,0.574927,0.5863509936283897,0.4103982935064423,-1.558447033685235,0.9926045778355045,128.1331757166134,-21.160621716613406
0.156616,0.244957,-0.019628,-0.002334,354.52978,70.0,-0.176244,-0.247291,0.3036688759438478,0.019766282908022945,-3.0232366583515,0.29074473908396004,350.07095634645196,4.458823653548052
0.985234,0.82774,0.860989,0.81211,130.695635,70.0,-0.12424500000000005,-0.015630000000000033,0.12522426651811547,1.1835644089871071,0.756191821685928,1.2867942890594442,131.33786133006257,-0.6422263300625559
-0.166799,0.600894,0.181318,0.011807,237.635677,70.0,0.348117,-0.589087,0.6842579478953825,0.18170201532454175,0.06502583249268908,0.6236148696407102,253.6727651364041,-16.037088136404122
-0.77266,-0.103134,-0.372187,0.193618,207.699701,70.0,0.400473,0.296752,0.49843793318025065,0.41953675988284983,2.661902574109502,0.7795127308492146,216.03138945560428,-8.33168845560428
0.627578,-0.301275,-0.2955,0.040175,231.244475,70.0,-0.923078,0.34145000000000003,0.9842058202347719,0.2982185115397768,3.006465149504356,0.6961470905699455,231.21451074580713,0.029964254192861972
0.471097,-0.280756,0.261399,0.014142,276.245655,70.0,-0.209698,0.294898,0.3618536743049599,0.261781270080577,0.054048510457431205,0.5484125408349083,274.71074836706293,1.5349066329370658
-0.665217,-0.302697,-0.199183,-0.025986,228.925225,70.0,0.46603399999999995,0.276711,0.5419932348996618,0.200870952815483,-3.0118624290811917,0.7308482269924447,232.90300224356196,-3.9777772435619454
0.57932,0.630321,-0.512707,0.234784,168.67839,70.0,-1.0920269999999999,-0.395537,1.1614527485429615,0.5639077890089833,2.712163604999178,0.8561052653973108,169.4421887068257,-0.7637987068256962
-0.189231,-0.402623,0.099639,-0.033786,274.462185,70.0,0.28887,0.368837,0.4684939801843776,0.10521133074436423,-0.32691727878360094,0.44487487172237544,297.6524549060088,-23.190269906008837
-0.883811,-0.20864,0.186298,-0.11108,254.245454,70.0,1.070109,0.09756,1.0745469861671941,0.2169002332963245,-0.5376568623074907,0.9081038119736091,235.0322582687662,19.21319573123378
-0.606398,0.267981,0.233794,-0.008743,253.458952,70.0,0.840192,-0.276724,0.8845896048677037,0.23395742023923927,-0.03737875137302531,0.6629723604834518,255.88155833217994,-2.4226063321799245
-0.042208,0.616521,0.100145,-0.036132,305.719436,70.0,0.142353,-0.6526529999999999,0.6679972417742456,0.10646380816502855,-0.346260823264509,0.6179641241245319,287.9055399714336,17.813896028566376
-0.13641,-0.634689,-0.166522,0.070973,240.763556,70.0,-0.030112,0.7056619999999999,0.7063041772409391,0.18101586453402366,2.7386993079621083,0.6491824202957132,237.51877037910543,3.244785620894561
0.778685,-0.633306,-0.661333,-0.546251,152.900202,70.0,-1.4400179999999998,0.087055,1.4426470161993887,0.8577595769736411,-2.451206924738877,1.0037065402103347,154.2513408404643,-1.3511388404643014
0.033364,0.753511,-0.01344,-0.001882,317.194345,70.0,-0.046804,-0.7553930000000001,0.7568415943016082,0.0135711283244983,-3.0024675224420396,0.7542492847971418,303.35954307550224,13.834801924497754
0.26173,0.898098,-0.440062,-0.300764,181.510938,70.0,-0.701792,-1.1988619999999999,1.3891659750756926,0.5330230272136468,-2.542055026209118,0.9354585028230809,162.170829810391,19.340108189608998
0.340667,-0.416544,-0.062591,0.02084,319.361475,70.0,-0.403258,0.43738400000000005,0.594913252516701,0.06596922677279157,2.820182442303401,0.5381104987128573,309.2781578979101,10.083317102089893
-0.862105,0.60944,0.748391,0.538988,152.926351,70.0,1.610496,-0.07045199999999996,1.6120362434883404,0.9222782405678885,0.6241519441783879,1.0557661410677082,153.36506088772884,-0.4387098877288338
0.851672,0.043778,0.447166,0.032437,201.205769,70.0,-0.404506,-0.011340999999999997,0.40466495069007397,0.44834093112830997,0.07241222582288599,0.8527964052855758,215.55489378993747,-14.349124789937463
-0.221433,0.376097,0.120422,0.034905,291.704074,70.0,0.341855,-0.341192,0.48298739309530636,0.1253786947970029,0.2821242872530724,0.43644189406838574,316.49759615672815,-24.79352215672816
-0.945361,-0.682163,0.473739,-0.140094,143.782964,70.0,1.4191,0.5420689999999999,1.5191061881122727,0.4940191989761127,-0.28752538985710435,1.165784619425904,142.80946407786567,0.973499922134323
0.893926,0.215099,-0.05476,0.044427,276.126085,70.0,-0.948686,-0.17067200000000002,0.9639160016204732,0.07051535952542538,2.459997012169264,0.9194407394046666,253.4559048383676,22.670180161632402
-0.83358,0.020545,-0.31925,0.03918,234.907571,70.0,0.51433,0.018635,0.5146674772365163,0.321645200337266,3.0194781476625407,0.8338331448347445,238.08415280420485,-3.176581804204858
-0.708516,-0.034903,-0.116648,0.022903,265.885759,70.0,0.5918680000000001,0.057806,0.5946841708503767,0.11887515851934752,2.9477160508105014,0.7093751769444714,274.2602335418964,-8.374474541896404
-0.612947,0.207879,-0.290327,-0.077892,253.071015,70.0,0.32262,-0.285771,0.4309857640815994,0.3005942956760823,-2.8794747715383435,0.6472385212964383,256.0993685717595,-3.02835357175951
-0.178587,0.49514,-0.026871,-0.127509,223.729758,70.0,0.151716,-0.622649,0.6408662277394558,0.13030961484863657,-1.778495307604029,0.5263619820703239,240.98749813870995,-17.25774013870995
-0.188813,0.618272,0.338945,0.567277,126.328387,70.0,0.527758,-0.05099500000000001,0.5302159905066991,0.6608229019593677,1.0322209963210676,0.6464600644687961,143.899356351583,-17.570969351583003
-0.701748,-0.274994,0.331887,-0.024864,230.573027,70.0,1.033635,0.25013,1.0634690075996573,0.33281706576586484,-0.07477737624563141,0.7537054832890631,237.7144685094506,-7.141441509450601
0.171248,0.166853,0.057465,0.001102,360.937723,70.0,-0.11378300000000001,-0.165751,0.20104717130564162,0.05747556549526068,0.019174540012526962,0.239093707807211,361.77543393741774,-0.8377109374177394
0.302582,-0.505076,0.025566,-0.027181,307.733722,70.0,-0.27701600000000004,0.47789499999999996,0.5523780365664442,0.03731523974196065,-0.8160064562187358,0.5887763858206271,290.97175711266163,16.761964887338365
-0.818472,-0.056348,0.413183,0.014064,225.56853,70.0,1.231655,0.070412,1.233666036157679,0.4134222872378799,0.03402505007361785,0.8204093562898951,217.63174346417625,7.936786535823757
0.951162,0.177373,-0.174597,-0.051823,176.945085,70.0,-1.125759,-0.229196,1.148853399044891,0.1821256042900064,-2.8530604778584903,0.9675589549856897,217.4218542101845,-40.4767692101845
-0.888748,0.808132,0.821406,0.691427,135.286934,70.0,1.710154,-0.11670499999999995,1.7141314887548735,1.073675515770477,0.6996910290157349,1.2012286780326218,134.2639841092642,1.0229498907358163
0.279786,0.368587,-0.087069,0.016762,322.111736,70.0,-0.366855,-0.351825,0.5082946209138948,0.08866778109888619,2.951405439449347,0.462748940965833,316.7730666129082,5.338669387091784
0.849504,-0.384778,0.467399,-0.05662,199.025798,70.0,-0.38210500000000003,0.328158,0.5036783735569753,0.47081594025797385,-0.12055108372159783,0.9325830554433209,188.03281445360014,10.99298354639987
-0.957822,-0.11175,0.179117,-0.040394,262.083931,70.0,1.136939,0.071356,1.139176004161341,0.18361529055337414,-0.22180685579292253,0.96431895459127,241.24371732298079,20.84021367701922
-0.180211,-0.803283,-0.555909,-0.002762,172.059339,70.0,-0.375698,0.8005209999999999,0.8842979467605926,0.5559158613720245,-3.1366242553927433,0.8232494048646497,173.68356220006729,-1.6242232000672914
-0.783083,0.720824,0.705187,0.588687,144.34019,70.0,1.48827,-0.13213700000000006,1.4941244190725884,0.9186082347431901,0.6956006288780382,1.0643336994876182,145.67002459899976,-1.3298345989997529
0.886202,0.404309,0.469448,0.13331,186.427282,70.0,-0.41675400000000007,-0.270999,0.4971160372760067,0.488009201556692,0.2766879538832119,0.9740737920121864,185.71498961757413,0.7122923824258578
-0.784419,0.263229,-0.209425,-0.058263,227.173385,70.0,0.574994,-0.321492,0.6587679455620166,0.21737848972241938,-2.870249592026749,0.8274071996314752,235.71449888987303,-8.541113889873031
0.096957,-0.444413,-0.036679,0.002135,336.545293,70.0,-0.133636,0.446548,0.4661155401829036,0.03674108417017658,3.083450565018129,0.45486654572302854,327.1985752214053,9.346717778594723
0.752329,0.396354,-0.167284,-0.045757,191.317229,70.0,-0.919613,-0.442111,1.0203676818137666,0.17342906245782452,-2.874594673693402,0.8503501734914858,192.44627900052836,-1.1290500005283661
-0.471109,0.064341,0.168597,0.009368,321.635708,70.0,0.639706,-0.054972999999999994,0.6420637017967921,0.16885706331983866,0.055507374821560346,0.4754823384333008,316.0403989711046,5.595309028895429
-0.617701,0.304327,0.17743,0.023122,232.093586,70.0,0.7951309999999999,-0.28120500000000004,0.8433916997374351,0.17893024278751762,0.1295859178442827,0.6885996284707101,243.97022234744622,-11.876636347446237
0.827232,-0.70997,-0.777689,-0.686812,144.314793,70.0,-1.604921,0.023158000000000012,1.6050880689871818,1.0375504344681274,-2.4181682444160897,1.0901239299841097,142.3258275085723,1.988965491427706
-0.47019,-0.475105,0.417608,-0.130162,220.651361,70.0,0.887798,0.344943,0.9524552283719167,0.43742266505977945,-0.3021418788401736,0.6684335397965904,215.539454416414,5.111906583586006
0.91666,0.304425,0.388998,0.126649,210.732284,70.0,-0.5276620000000001,-0.177776,0.5568047165928106,0.4090958484328581,0.3147541478777954,0.9658882628052792,204.54854084251096,6.183743157489033
0.478439,-0.867428,-0.002058,0.115781,157.27523,70.0,-0.480497,0.983209,1.0943387522563568,0.11579928896586542,1.588569392327943,0.9906236479637461,161.74827157084462,-4.473041570844629
-0.859313,-0.470271,0.606294,-0.292304,168.925445,70.0,1.4656069999999999,0.177967,1.4763726262492134,0.6730780362275982,-0.4492382699266312,0.9795782997851677,172.3982578911317,-3.472812891131696
0.148409,0.313557,-0.039457,-0.001455,347.772616,70.0,-0.187866,-0.31501199999999996,0.36677812652883207,0.03948381787517514,-3.104733768467545,0.3469052082774198,344.90979088632315,2.8628251136768768
-0.048432,0.010537,0.012439,0.0,311.896117,70.0,0.060871,-0.010537,0.06177626574988165,0.012439,0.0,0.04956497748410666,314.0361603285222,-2.1400433285222107
-0.903609,-0.963086,0.785531,-0.745614,125.726192,70.0,1.68914,0.217472,1.7030819153475854,1.0830508708998852,-0.7593340345691395,1.3206225305805592,125.66595562674172,0.060236373258277354
-0.583282,0.779736,0.439585,0.159241,152.358398,70.0,1.022867,-0.620495,1.196357364968344,0.4675389484374537,0.3475486883490792,0.9737587592520028,158.91254162071374,-6.554143620713745
-0.979709,0.034416,-0.724899,-0.00145,182.094115,70.0,0.2548100000000001,-0.035866,0.2573217947551277,0.7249004502005775,-3.1395923775980585,0.9803133099866594,177.35301373609067,4.741101263909314
0.432152,-0.816296,0.340309,-0.264038,156.661106,70.0,-0.09184300000000001,0.552258,0.559842866537567,0.43072761801978754,-0.6598578824394556,0.9236311551263308,162.99599663440793,-6.334890634407941
0.513771,0.943063,0.472949,-0.600771,139.04075,70.0,-0.04082199999999997,-1.543834,1.5443736125821368,0.7645956781476076,-0.9038864608212821,1.0739313117746405,138.1961903972021,0.844559602797915
0.054287,0.409688,-0.03506,-0.004858,343.99125,70.0,-0.08934700000000001,-0.41454599999999997,0.42406517485523376,0.035394968060446105,-3.0039068911052023,0.4132690839065995,331.05611170306975,12.935138296930234
-0.376957,0.490558,0.073844,0.055424,237.005447,70.0,0.450801,-0.435134,0.6265485931330467,0.09232960582608377,0.643856357799239,0.618662857470044,260.79998330786196,-23.79453630786196
0.805881,0.43472,0.519416,0.37826,179.899796,70.0,-0.28646499999999997,-0.05646000000000001,0.2919759028156262,0.6425524170493797,0.6294292631894826,0.9156558657929299,174.95218458903457,4.947611410965436
0.344847,-0.156817,-0.051656,-0.011394,341.592074,70.0,-0.396503,0.14542300000000002,0.4223298212747947,0.05289768966599581,-2.9244943698757755,0.3788284900822535,341.91601843135743,-0.32394443135740403
0.375695,0.313224,0.059368,-0.005502,319.87103,70.0,-0.316327,-0.318726,0.44905348679750834,0.05962240709666123,-0.09241222008179464,0.48913802469343964,315.12762671000365,4.743403289996365
0.350189,-0.373664,0.14569,0.05593,301.215782,70.0,-0.204499,0.429594,0.47578445312662326,0.1560568518200979,0.3665481495576177,0.5121104574376508,304.697192591926,-3.4814105919260214
-0.166336,0.385596,-0.042765,0.007194,338.665553,70.0,0.12357100000000001,-0.378402,0.39806766465639987,0.04336587207701466,2.974931376109577,0.4199427819501128,330.96958812525486,7.69596487474513
0.708299,0.376326,0.397487,0.176009,200.085194,70.0,-0.31081200000000003,-0.200317,0.3697715508702637,0.43471264445608204,0.4168539903698243,0.8020652914052572,202.26341041877117,-2.1782164187711714
0.906199,0.483365,0.680711,0.352795,165.021545,70.0,-0.22548800000000002,-0.13056999999999996,0.26056354895495265,0.7667018830979875,0.47815992185837575,1.0270532366075285,162.33869160029792,2.6828533997020827
-0.081283,-0.130078,-0.032302,0.0001,345.745945,70.0,0.048981,0.130178,0.13908792199540548,0.03230215478880627,3.13849687993679,0.15338582781013377,348.07057904519957,-2.3246340451995593
-0.224101,-0.470925,0.024429,-0.102449,273.652924,70.0,0.24853,0.36847599999999997,0.44445666096482345,0.10532128769626775,-1.336717111131771,0.52152815247693,277.7168086060085,-4.063884606008514
-0.829717,0.942751,0.587061,0.330271,126.291214,70.0,1.416778,-0.61248,1.5434998061820417,0.6735870776388158,0.5124531055663912,1.25587011593158,128.79977410825336,-2.508560108253363
0.810072,0.883987,0.705216,0.601009,130.75846,70.0,-0.10485600000000006,-0.28297799999999995,0.30178026645226486,0.9265751047470464,0.7057895442640776,1.199020292302428,132.32644382151923,-1.5679838215192206
-0.8352,0.79666,0.500183,0.236979,135.832428,70.0,1.3353830000000002,-0.5596810000000001,1.4479263028379588,0.5534817792213218,0.4424562078844631,1.1542210341178158,135.81046974808285,0.02195825191714107
-0.536892,0.452737,-0.49437,0.191823,206.561359,70.0,0.04252200000000006,-0.260914,0.2643562669580579,0.5302808314742292,2.7714606342677355,0.7022989469114986,202.67453641985773,3.8868225801422795
-0.84114,0.962351,0.8629,0.903846,125.821388,70.0,1.70404,-0.05850499999999992,1.7050440336322694,1.24961354094616,0.8085699556824455,1.2781376869496492,126.47712000186395,-0.655732001863953
0.233036,0.644441,-0.106048,0.03829,304.183845,70.0,-0.339084,-0.606151,0.6945480500706916,0.11274884657503154,2.7950964261817264,0.6852809495214354,273.7429765759776,30.440868424022426
-0.886875,0.297905,0.427175,0.071849,195.957629,70.0,1.31405,-0.22605599999999998,1.3333524356433297,0.43317520638420665,0.16663601985551174,0.9355718329716858,205.48455926646324,-9.52693026646324
0.884194,0.651495,0.620665,0.414055,148.539328,70.0,-0.263529,-0.23744000000000004,0.3547186031786323,0.7461009216252182,0.5883130003436716,1.0982917484261638,149.27344870274368,-0.7341207027436667
-0.329496,0.167778,0.081232,0.010206,346.4193,70.0,0.410728,-0.15757200000000002,0.43991638429137875,0.08187063124222262,0.12498523828889567,0.36975271642004204,346.13723744575236,0.28206255424765914
-0.16159,0.159731,-0.066005,-0.002137,363.380255,70.0,0.09558500000000002,-0.161868,0.18798335471259153,0.06603958505320881,-3.1092276239377976,0.22721206055357185,361.7983487561602,1.5819062438397964
0.593615,0.891828,0.522013,0.599069,139.808936,70.0,-0.07160200000000005,-0.292759,0.30138792027053773,0.7945950156715055,0.854023828061664,1.071324390560114,139.56811219698787,0.2408238030121197
0.948994,-0.262296,0.312059,-0.026411,198.042647,70.0,-0.636935,0.23588499999999998,0.6792112539188379,0.31317464840245285,-0.08443342056977601,0.984575443352108,210.2198495579443,-12.177202557944298
-0.408796,-0.639272,-0.402778,-0.047138,199.558454,70.0,0.006017999999999968,0.5921339999999999,0.5921645803997398,0.4055269514200012,-3.025090405928613,0.7588035711565938,197.37713567806202,2.1813183219379937
-0.238251,-0.28201,-0.052327,0.00348,348.4474,70.0,0.18592399999999998,0.28548999999999997,0.3406938125003153,0.05244259079221773,3.075185578620709,0.36917906102730147,344.50084182460057,3.9465581753994456
0.25045,-0.682408,-0.578995,-0.325336,139.873173,70.0,-0.829445,0.357072,0.9030389920756468,0.6641375783081395,-2.6296607904932974,0.7269153189773896,168.06096830432548,-28.187795304325476
0.774063,-0.328882,0.416811,0.00089,217.007254,70.0,-0.35725199999999996,0.329772,0.48618778623902104,0.4168119501897708,0.0021352571007014353,0.8410332323356788,212.52503415539175,4.482219844608238
0.479974,0.921899,0.004665,-0.383436,165.943703,70.0,-0.47530900000000004,-1.305335,1.3891789329334072,0.3834643768604849,-1.5586306202601345,1.039361730523594,154.12362347769712,11.820079522302876
0.355572,0.097741,0.005137,-0.001603,343.885227,70.0,-0.350435,-0.09934399999999999,0.3642443130111986,0.0053812989138311215,-0.30247470067263044,0.3687611018871161,338.0330189071594,5.852208092840613
0.724721,0.390002,-0.466653,0.278305,196.928011,70.0,-1.191374,-0.11169699999999999,1.1965986075894455,0.5433403127267477,2.603835243249974,0.8229958006241587,194.97821305290105,1.9497979470989435
0.75901,0.677173,0.497279,0.249343,149.010579,70.0,-0.26173099999999994,-0.42783000000000004,0.5015392559521139,0.5562897945226032,0.4647787274740188,1.0171821135022971,150.73198825392336,-1.7214092539233548
-0.75042,-0.315316,-0.259872,0.034046,222.270176,70.0,0.490548,0.349362,0.6022384472515849,0.2620927059267388,3.0113239230154454,0.8139744199027387,222.58192406007424,-0.31174806007425104
0.492336,0.689447,0.418592,0.023504,171.979066,70.0,-0.07374399999999998,-0.6659430000000001,0.6700136243278939,0.4192513571594015,0.05609124203288949,0.8471905940843536,178.93244447521587,-6.953378475215885
-0.461132,-0.25252,0.046066,-0.009261,278.816121,70.0,0.507198,0.24325900000000003,0.5625164462351301,0.04698768431195562,-0.19839309281533407,0.525746204764238,293.321239875133,-14.505118875133007
-0.102391,-0.891883,0.014925,-0.072503,274.810736,70.0,0.117316,0.81938,0.8277358444914658,0.07402324387650139,-1.3677787405483957,0.8977411668014339,258.46701477497,16.343721225030038
0.115646,-0.344916,0.027816,0.000254,334.58311,70.0,-0.08782999999999999,0.34517,0.3561691140455612,0.02781715966808977,0.0091311813554567,0.36378708659324344,337.27933620124134,-2.696226201241359
0.994319,-0.472595,-0.193663,0.031803,167.52928,70.0,-1.1879819999999999,0.504398,1.2906272020719227,0.19625694478922268,2.978827155848738,1.1009161220483603,165.614011905511,1.9152680944889937
-0.905361,-0.406184,0.307473,-0.063499,183.430551,70.0,1.212834,0.342685,1.2603171508715574,0.3139614128041852,-0.2036558474663922,0.9923023642907438,186.42814138398813,-2.9975903839881255
